priref,lref,soort,url
264580,10205716,digital color photograph,https://media.rkd.nl/iiif/10205716/full/max/0/default.jpg
264585,10657901,digital image,https://media.rkd.nl/iiif/10657901/full/max/0/default.jpg
264586,10657904,digital image,https://media.rkd.nl/iiif/10657904/full/max/0/default.jpg
264620,10657261,digital image,https://media.rkd.nl/iiif/10657261/full/max/0/default.jpg
264641,10657958,digital image,https://media.rkd.nl/iiif/10657958/full/max/0/default.jpg
264654,10657971,digital image,https://media.rkd.nl/iiif/10657971/full/max/0/default.jpg
264655,10657970,black and white photograph,https://media.rkd.nl/iiif/10657970/full/max/0/default.jpg
264657,10657974,digital image,https://media.rkd.nl/iiif/10657974/full/max/0/default.jpg
264660,10657975,digital image,https://media.rkd.nl/iiif/10657975/full/max/0/default.jpg
264690,9318447,digital color photograph,https://media.rkd.nl/iiif/9318447/full/max/0/default.jpg
264738,10790008,color reproduction,https://media.rkd.nl/iiif/10790008/full/max/0/default.jpg
264740,10790009,color reproduction,https://media.rkd.nl/iiif/10790009/full/max/0/default.jpg
264748,10658055,digital image,https://media.rkd.nl/iiif/10658055/full/max/0/default.jpg
264748,10658136,digital image,https://media.rkd.nl/iiif/10658136/full/max/0/default.jpg
264766,10658067,digital image,https://media.rkd.nl/iiif/10658067/full/max/0/default.jpg
264792,10658107,digital image,https://media.rkd.nl/iiif/10658107/full/max/0/default.jpg
264792,9293787,brown photograph,https://media.rkd.nl/iiif/9293787/full/max/0/default.jpg
264792,9293788,brown photograph,https://media.rkd.nl/iiif/9293788/full/max/0/default.jpg
264799,10658117,digital image,https://media.rkd.nl/iiif/10658117/full/max/0/default.jpg
264823,10658139,digital image,https://media.rkd.nl/iiif/10658139/full/max/0/default.jpg
264840,10790012,color reproduction,https://media.rkd.nl/iiif/10790012/full/max/0/default.jpg
264851,10658184,digital image,https://media.rkd.nl/iiif/10658184/full/max/0/default.jpg
264854,10658186,digital image,https://media.rkd.nl/iiif/10658186/full/max/0/default.jpg
264855,10658185,digital color photograph,https://media.rkd.nl/iiif/10658185/full/max/0/default.jpg
264857,10658188,digital image,https://media.rkd.nl/iiif/10658188/full/max/0/default.jpg
264865,10658196,digital image,https://media.rkd.nl/iiif/10658196/full/max/0/default.jpg
264870,10205718,digital color photograph,https://media.rkd.nl/iiif/10205718/full/max/0/default.jpg
264874,10205720,digital color photograph,https://media.rkd.nl/iiif/10205720/full/max/0/default.jpg
264877,10205722,digital color photograph,https://media.rkd.nl/iiif/10205722/full/max/0/default.jpg
264878,10205724,digital color photograph,https://media.rkd.nl/iiif/10205724/full/max/0/default.jpg
264887,10205730,digital color photograph,https://media.rkd.nl/iiif/10205730/full/max/0/default.jpg
264888,10205732,digital color photograph,https://media.rkd.nl/iiif/10205732/full/max/0/default.jpg
264891,10205734,digital color photograph,https://media.rkd.nl/iiif/10205734/full/max/0/default.jpg
264892,10205736,digital color photograph,https://media.rkd.nl/iiif/10205736/full/max/0/default.jpg
264908,10292256,black and white photograph,https://media.rkd.nl/iiif/10292256/full/max/0/default.jpg
264912,10658231,color reproduction,https://media.rkd.nl/iiif/10658231/full/max/0/default.jpg
264912,10658331,color reproduction,https://media.rkd.nl/iiif/10658331/full/max/0/default.jpg
264917,10658244,color reproduction,https://media.rkd.nl/iiif/10658244/full/max/0/default.jpg
264917,10658440,color reproduction,https://media.rkd.nl/iiif/10658440/full/max/0/default.jpg
264917,10658405,black-and-white reproduction,https://media.rkd.nl/iiif/10658405/full/max/0/default.jpg
264918,10658408,black-and-white reproduction,https://media.rkd.nl/iiif/10658408/full/max/0/default.jpg
264918,10658246,digital color photograph,https://media.rkd.nl/iiif/10658246/full/max/0/default.jpg
264920,10205738,digital color photograph,https://media.rkd.nl/iiif/10205738/full/max/0/default.jpg
264921,10205742,digital color photograph,https://media.rkd.nl/iiif/10205742/full/max/0/default.jpg
264922,10205744,digital color photograph,https://media.rkd.nl/iiif/10205744/full/max/0/default.jpg
264924,10205740,digital color photograph,https://media.rkd.nl/iiif/10205740/full/max/0/default.jpg
264925,10658249,black and white photograph,https://media.rkd.nl/iiif/10658249/full/max/0/default.jpg
264929,10658260,digital color photograph,https://media.rkd.nl/iiif/10658260/full/max/0/default.jpg
264955,10292261,black and white photograph,https://media.rkd.nl/iiif/10292261/full/max/0/default.jpg
264963,9317871,digital color photograph,https://media.rkd.nl/iiif/9317871/full/max/0/default.jpg
264963,9317886,digital color photograph,https://media.rkd.nl/iiif/9317886/full/max/0/default.jpg
264969,10658291,black-and-white reproduction,https://media.rkd.nl/iiif/10658291/full/max/0/default.jpg
264971,10790016,color reproduction,https://media.rkd.nl/iiif/10790016/full/max/0/default.jpg
264975,9317677,digital image,https://media.rkd.nl/iiif/9317677/full/max/0/default.jpg
264977,9317594,digital image,https://media.rkd.nl/iiif/9317594/full/max/0/default.jpg
264988,9317453,digital image,https://media.rkd.nl/iiif/9317453/full/max/0/default.jpg
264991,9317531,digital image,https://media.rkd.nl/iiif/9317531/full/max/0/default.jpg
265002,9317446,digital image,https://media.rkd.nl/iiif/9317446/full/max/0/default.jpg
265012,9317666,digital image,https://media.rkd.nl/iiif/9317666/full/max/0/default.jpg
265017,9317399,digital image,https://media.rkd.nl/iiif/9317399/full/max/0/default.jpg
265023,9317539,digital image,https://media.rkd.nl/iiif/9317539/full/max/0/default.jpg
265026,9317537,digital image,https://media.rkd.nl/iiif/9317537/full/max/0/default.jpg
265037,9317330,digital image,https://media.rkd.nl/iiif/9317330/full/max/0/default.jpg
265041,9317403,digital image,https://media.rkd.nl/iiif/9317403/full/max/0/default.jpg
265043,9317409,digital image,https://media.rkd.nl/iiif/9317409/full/max/0/default.jpg
265047,9317520,digital image,https://media.rkd.nl/iiif/9317520/full/max/0/default.jpg
265073,9317655,digital image,https://media.rkd.nl/iiif/9317655/full/max/0/default.jpg
265078,9317601,digital image,https://media.rkd.nl/iiif/9317601/full/max/0/default.jpg
265082,9317671,digital image,https://media.rkd.nl/iiif/9317671/full/max/0/default.jpg
265086,9317342,digital image,https://media.rkd.nl/iiif/9317342/full/max/0/default.jpg
265091,9317314,digital image,https://media.rkd.nl/iiif/9317314/full/max/0/default.jpg
265122,10349123,digital black-and-white photograph,https://media.rkd.nl/iiif/10349123/full/max/0/default.jpg
265123,10658317,digital color photograph,https://media.rkd.nl/iiif/10658317/full/max/0/default.jpg
265125,10658321,digital image,https://media.rkd.nl/iiif/10658321/full/max/0/default.jpg
265129,10349125,digital black-and-white photograph,https://media.rkd.nl/iiif/10349125/full/max/0/default.jpg
265131,10790017,digital image,https://media.rkd.nl/iiif/10790017/full/max/0/default.jpg
265135,10205750,digital color photograph,https://media.rkd.nl/iiif/10205750/full/max/0/default.jpg
265136,10205752,digital color photograph,https://media.rkd.nl/iiif/10205752/full/max/0/default.jpg
265139,10658332,color reproduction,https://media.rkd.nl/iiif/10658332/full/max/0/default.jpg
265139,10658333,black-and-white reproduction,https://media.rkd.nl/iiif/10658333/full/max/0/default.jpg
265151,10658335,color reproduction,https://media.rkd.nl/iiif/10658335/full/max/0/default.jpg
265152,10658337,black-and-white reproduction,https://media.rkd.nl/iiif/10658337/full/max/0/default.jpg
265153,10658338,color reproduction,https://media.rkd.nl/iiif/10658338/full/max/0/default.jpg
265154,10658330,digital image,https://media.rkd.nl/iiif/10658330/full/max/0/default.jpg
265155,10658340,color reproduction,https://media.rkd.nl/iiif/10658340/full/max/0/default.jpg
265156,10658339,black-and-white reproduction,https://media.rkd.nl/iiif/10658339/full/max/0/default.jpg
265157,10658341,color reproduction,https://media.rkd.nl/iiif/10658341/full/max/0/default.jpg
265171,10658346,color reproduction,https://media.rkd.nl/iiif/10658346/full/max/0/default.jpg
265174,10658349,color reproduction,https://media.rkd.nl/iiif/10658349/full/max/0/default.jpg
265175,10658350,color reproduction,https://media.rkd.nl/iiif/10658350/full/max/0/default.jpg
265179,10658353,color reproduction,https://media.rkd.nl/iiif/10658353/full/max/0/default.jpg
265183,10658359,digital image,https://media.rkd.nl/iiif/10658359/full/max/0/default.jpg
265184,10658360,color reproduction,https://media.rkd.nl/iiif/10658360/full/max/0/default.jpg
265185,10658361,color reproduction,https://media.rkd.nl/iiif/10658361/full/max/0/default.jpg
265189,10658365,color reproduction,https://media.rkd.nl/iiif/10658365/full/max/0/default.jpg
265193,10658371,digital image,https://media.rkd.nl/iiif/10658371/full/max/0/default.jpg
265224,10658415,digital color photograph,https://media.rkd.nl/iiif/10658415/full/max/0/default.jpg
265236,10349092,unknown,https://media.rkd.nl/iiif/10349092/full/max/0/default.jpg
265236,10292274,photo after reproduction,https://media.rkd.nl/iiif/10292274/full/max/0/default.jpg
265241,10349093,unknown,https://media.rkd.nl/iiif/10349093/full/max/0/default.jpg
265241,10292277,photo after reproduction,https://media.rkd.nl/iiif/10292277/full/max/0/default.jpg
265243,10658400,digital color photograph,https://media.rkd.nl/iiif/10658400/full/max/0/default.jpg
265243,10658399,digital color photograph,https://media.rkd.nl/iiif/10658399/full/max/0/default.jpg
265245,10658397,digital color photograph,https://media.rkd.nl/iiif/10658397/full/max/0/default.jpg
265253,10322420,digital image,https://media.rkd.nl/iiif/10322420/full/max/0/default.jpg
265256,10304984,digital image,https://media.rkd.nl/iiif/10304984/full/max/0/default.jpg
265257,10304983,digital image,https://media.rkd.nl/iiif/10304983/full/max/0/default.jpg
265260,10658764,digital image,https://media.rkd.nl/iiif/10658764/full/max/0/default.jpg
265266,10657209,digital image,https://media.rkd.nl/iiif/10657209/full/max/0/default.jpg
265273,10660713,digital image,https://media.rkd.nl/iiif/10660713/full/max/0/default.jpg
265305,10658472,black and white photograph,https://media.rkd.nl/iiif/10658472/full/max/0/default.jpg
265312,10658493,digital image,https://media.rkd.nl/iiif/10658493/full/max/0/default.jpg
265328,10292285,black and white photograph,https://media.rkd.nl/iiif/10292285/full/max/0/default.jpg
265329,10658528,black and white photograph,https://media.rkd.nl/iiif/10658528/full/max/0/default.jpg
265339,10658546,black and white photograph,https://media.rkd.nl/iiif/10658546/full/max/0/default.jpg
265341,10658548,digital image,https://media.rkd.nl/iiif/10658548/full/max/0/default.jpg
265345,10292286,black and white photograph,https://media.rkd.nl/iiif/10292286/full/max/0/default.jpg
265372,10658575,black and white photograph,https://media.rkd.nl/iiif/10658575/full/max/0/default.jpg
265374,10658577,digital color photograph,https://media.rkd.nl/iiif/10658577/full/max/0/default.jpg
265376,10292292,black and white photograph,https://media.rkd.nl/iiif/10292292/full/max/0/default.jpg
265379,10288524,black and white photograph,https://media.rkd.nl/iiif/10288524/full/max/0/default.jpg
265381,10658588,digital image,https://media.rkd.nl/iiif/10658588/full/max/0/default.jpg
265381,10658589,digital image,https://media.rkd.nl/iiif/10658589/full/max/0/default.jpg
265382,10288525,black and white photograph,https://media.rkd.nl/iiif/10288525/full/max/0/default.jpg
265384,10288527,black and white photograph,https://media.rkd.nl/iiif/10288527/full/max/0/default.jpg
265401,10658600,digital color photograph,https://media.rkd.nl/iiif/10658600/full/max/0/default.jpg
265403,10658602,digital image,https://media.rkd.nl/iiif/10658602/full/max/0/default.jpg
265403,10658601,digital image,https://media.rkd.nl/iiif/10658601/full/max/0/default.jpg
265405,10663073,digital image,https://media.rkd.nl/iiif/10663073/full/max/0/default.jpg
265405,10658604,black-and-white reproduction,https://media.rkd.nl/iiif/10658604/full/max/0/default.jpg
265407,10292296,black and white photograph,https://media.rkd.nl/iiif/10292296/full/max/0/default.jpg
265408,10658607,digital color photograph,https://media.rkd.nl/iiif/10658607/full/max/0/default.jpg
265412,10288528,black and white photograph,https://media.rkd.nl/iiif/10288528/full/max/0/default.jpg
265414,10288508,black and white photograph,https://media.rkd.nl/iiif/10288508/full/max/0/default.jpg
265415,10658621,black and white photograph,https://media.rkd.nl/iiif/10658621/full/max/0/default.jpg
265432,10713670,BD/Digital Collection,https://media.rkd.nl/iiif/10713670/full/max/0/default.jpg
265432,10292299,black and white photograph,https://media.rkd.nl/iiif/10292299/full/max/0/default.jpg
265439,10658637,digital image,https://media.rkd.nl/iiif/10658637/full/max/0/default.jpg
265442,10658643,digital image,https://media.rkd.nl/iiif/10658643/full/max/0/default.jpg
265472,10288509,black and white photograph,https://media.rkd.nl/iiif/10288509/full/max/0/default.jpg
265474,10288506,black and white photograph,https://media.rkd.nl/iiif/10288506/full/max/0/default.jpg
265475,10288507,black and white photograph,https://media.rkd.nl/iiif/10288507/full/max/0/default.jpg
265482,10288502,black and white photograph,https://media.rkd.nl/iiif/10288502/full/max/0/default.jpg
265493,10288504,black and white photograph,https://media.rkd.nl/iiif/10288504/full/max/0/default.jpg
265511,10204540,black and white photograph,https://media.rkd.nl/iiif/10204540/full/max/0/default.jpg
265524,10288512,black and white photograph,https://media.rkd.nl/iiif/10288512/full/max/0/default.jpg
265530,10657242,digital image,https://media.rkd.nl/iiif/10657242/full/max/0/default.jpg
265536,10288515,black and white photograph,https://media.rkd.nl/iiif/10288515/full/max/0/default.jpg
265548,10288516,black and white photograph,https://media.rkd.nl/iiif/10288516/full/max/0/default.jpg
265550,10288514,black and white photograph,https://media.rkd.nl/iiif/10288514/full/max/0/default.jpg
265576,10657214,digital image,https://media.rkd.nl/iiif/10657214/full/max/0/default.jpg
265585,10288518,black and white photograph,https://media.rkd.nl/iiif/10288518/full/max/0/default.jpg
265595,10288519,black and white photograph,https://media.rkd.nl/iiif/10288519/full/max/0/default.jpg
265606,10288520,black and white photograph,https://media.rkd.nl/iiif/10288520/full/max/0/default.jpg
265648,10305053,digital image,https://media.rkd.nl/iiif/10305053/full/max/0/default.jpg
265661,10658795,color reproduction,https://media.rkd.nl/iiif/10658795/full/max/0/default.jpg
265666,10288521,black and white photograph,https://media.rkd.nl/iiif/10288521/full/max/0/default.jpg
265667,10288522,black and white photograph,https://media.rkd.nl/iiif/10288522/full/max/0/default.jpg
265668,10288513,black and white photograph,https://media.rkd.nl/iiif/10288513/full/max/0/default.jpg
265669,10658800,digital color photograph,https://media.rkd.nl/iiif/10658800/full/max/0/default.jpg
265675,10658805,color reproduction,https://media.rkd.nl/iiif/10658805/full/max/0/default.jpg
265678,10658806,color reproduction,https://media.rkd.nl/iiif/10658806/full/max/0/default.jpg
265684,10658810,black-and-white reproduction,https://media.rkd.nl/iiif/10658810/full/max/0/default.jpg
