priref,lref,width,height,megapixels,soort,artist_name,date,objectcat
257975,10304450,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-08-29,photograph
257976,10304451,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-08-29,photograph
257977,10304452,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-08-29,photograph
257978,10304453,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-08-29,photograph
258159,10304145,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258160,10304146,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258161,10304147,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258162,10304148,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258163,10304149,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258164,10304150,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258165,10304151,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-05-26,photograph
258180,10304187,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258181,10304188,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258182,10304189,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258184,10304190,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258185,10304191,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258187,10304192,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258188,10304193,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-10-31,photograph
258202,10304250,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258203,10304251,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258204,10304252,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258205,10304253,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258206,10304254,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258207,10304255,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258208,10304256,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-24,photograph
258446,10304257,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258448,10304258,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258449,10304259,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258451,10304260,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258452,10304261,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258454,10304262,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258455,10304263,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-03-13,photograph
258462,10304314,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258463,10304315,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258464,10304316,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258465,10304317,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258467,10304318,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258468,10304319,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258469,10304320,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-07,photograph
258471,10304349,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258472,10304350,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258473,10304351,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258474,10304352,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258475,10304353,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258476,10304354,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258477,10304355,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-02-02,photograph
258480,10304461,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258481,10304462,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258482,10304463,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258483,10304464,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258485,10304465,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258487,10304466,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258488,10304467,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-11-26,photograph
258728,10304475,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258729,10304476,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258730,10304477,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258731,10304478,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258733,10304480,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258734,10304481,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-12-29,photograph
258739,10304468,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258742,10304469,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258743,10304470,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258744,10304471,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258745,10304472,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258746,10304473,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258747,10304474,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-07-02,photograph
258750,10304210,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-12,photograph
258751,10304212,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-12,photograph
258752,10304214,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-12,photograph
258756,10304222,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-10-26,photograph
258757,10304225,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-10-26,photograph
258758,10304228,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-10-26,photograph
258763,10304293,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-09-24,photograph
258764,10304295,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-09-24,photograph
258934,10304370,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258935,10304371,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258936,10304372,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258937,10304373,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258938,10304374,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258939,10304375,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258941,10304376,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-24,photograph
258946,10304363,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258947,10304364,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258948,10304365,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258949,10304366,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258950,10304367,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258951,10304368,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258952,10304369,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-08-05,photograph
258966,10304377,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258967,10304378,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258968,10304379,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258971,10304380,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258972,10304381,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258973,10304382,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258974,10304383,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-05-21,photograph
258997,10304405,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
258998,10304406,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
258999,10304407,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
259001,10304408,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
259003,10304409,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
259004,10304410,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
259005,10304411,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-02-01,photograph
259015,10304412,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259016,10304413,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259017,10304414,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259019,10304415,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259020,10304416,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259022,10304417,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259023,10304418,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-04-14,photograph
259168,10304307,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259169,10304308,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259170,10304310,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259171,10304311,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259172,10304312,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259173,10304313,201,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2011-09-17,photograph
259187,10304321,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259188,10304322,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259189,10304323,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259190,10304324,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259191,10304325,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259192,10304326,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259193,10304327,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-21,photograph
259200,10304356,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259202,10304357,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259204,10304358,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259207,10304359,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259209,10304360,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259210,10304361,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259211,10304362,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-08-22,photograph
259295,10304391,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259296,10304392,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259297,10304393,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259300,10304394,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259302,10304395,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259303,10304396,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259304,10304397,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2010-07-28,photograph
259606,10304454,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259607,10304455,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259608,10304456,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259610,10304457,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259611,10304458,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259612,10304459,200,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259613,10304460,201,134,0.027,digital color photograph,"Nieuwkerk, Michiel van",2013-06-09,photograph
259625,10304490,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
259626,10304491,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
259627,10304492,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
259628,10304493,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
259629,10304494,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
259630,10304495,200,133,0.027,digital color photograph,"Nieuwkerk, Michiel van",2012-04-02,photograph
260597,10654370,218,500,0.109,digital image,"Dooijewaard, Jacob",1900,painting
261262,10302846,200,136,0.027,black and white photograph,"Boersma, Pieter (fotograaf)",1993-02,photograph
261267,10302842,200,136,0.027,black and white photograph,"Boersma, Pieter (fotograaf)",1974-02,photograph
261268,10302844,201,142,0.029,black and white photograph,"Boersma, Pieter (fotograaf)",1977,photograph
261269,10302845,200,136,0.027,black and white photograph,"Boersma, Pieter (fotograaf)",1993-02,photograph
